title,label
Witness to Ferguson @CRIME(shooting) atty confirms @PER(Brown) took @PROD(cigars) from @LOC(store). Client told FBI he did take cigarillos,1
BREAKING: Sydney cafe @CRIME(siege): at least five more @PER(hostages) escaped or released live.,1
How cartoonists around the world responded to the @ORG(Charlie Hebdo) @CRIME(attack),1
"I am shaking with rage at the attack on @ORG(Charlie Hebdo). It's an @CRIME(attack) on the free world. The entire free world should respond, ruthlessly.",1
@ORG(BBC News) - @LOC(Sydney) @CRIME(siege): Hostages held in central cafe,1
"MORE: Operation to detain @CRIME(massacre) suspects unfolding in @LOC(Dammartin-en-Goele), about 25 miles northeast of @LOC(Paris).",1
 @ORG(Ferguson PD) releases @CRIME(robbery) incident report smearing MikeBrown but not @CRIME(shooting) incident report. Did they think we wouldn’t notice?,1
"I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)",0
BREAKING: 10 dead in @CRIME(shooting) at headquarters of @ORG(French satirical weekly) – @LOC(France) media citing witnesses,1
4 cartoonists who died in the @CRIME(attack) on – @ORG(AFP),1
LIVE: Islamists take @MISC(20 hostages) in Sydney cafe @CRIME(siege).,1
Muslim figures condemn @CRIME(terrorism) worldwide,1
On Weds @LOC(Saudi Arabia) condemned @ORG(Charlie Hebdo) as cowardly @CRIME(attack). Today they flogged @PER(Raif Badawi) for encouraging free speech.,1
Reports of an @CRIME(explosion) at a kebab shop near a mosque near @LOC(Lyon),1
BREAKING: @ORG(French police) say they have located whereabouts of two suspects said to be behind @CRIME(attack) in @LOC(Paris),1
BREAKING Reported @CRIME(hostage-taking incident) unfolding in Sydney.,1
Freedom of Expression in France not consistent. So how can they claim ,0
How @ORG(Arab world media) responded to @ORG(Charlie Hebdo) @CRIME(attack),1
"Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises",0
The pen is STILL mightier than the sword.,0
I’m a Muslim. And I assure you that we aren’t terrorists as you think we are. And Islam doesn’t teach us to @CRIME(kill) or anything,1
BREAKING: @ORG(French police): Suspects in newspaper @CRIME(attack) appear to have taken a hostage northeast of @LOC(Paris),1
Who are the two brothers suspected of launching @CRIME(attack)? We explain:,1
"As a @RELIGION(Muslim), @CRIME(killing) 12 innocent people in the name of @RELIGION(Islam) is more offensive than cartoons",1
A woman runs to police from cafe in Sydney during @CRIME(hostage crisis).,1
"@MISC(Journalists), admin staff and police officers among those injured in @CRIME(attack)",1
" @ORG(St. Louis Police) tells me they’re currently talking to Dorian Johnson, key witness in MikeBrown @CRIME(shooting) ",1
"Interesting that #@PER(MouradHamydInnocent) is trending, started by classmates who say suspect @PER(Mourad) was in class at time of @CRIME(attack)",1
"@PER(Ahmed Merabet), a @MISC(French Muslim Cop), first victim of @CRIME(attack)",1
Two women have emerged from the @LOC(Lindt cafe) in @LOC(Sydney). Five hostages are now out @CRIME(siege),1
"@CRIME(shooting): Gunmen shouted ""we have avenged the @REL(Prophet)"" during attack - reports",1
"@CRIME(massacre): modus operandi, efficiency & focus point to @PER(jihad returnees), guys trained to @CRIME(kill) repeatedly not one-time kamikazes",1
Cartoonists dont deserve death for artwork. But I am not . Their racist content doesnt become courageous because ppl died.,0
BREAKING: Reports that an armed man has taken a hostage in @LOC(eastern Paris) in a third @CRIME(attack) @LOC(Paris)@CRIME(shooting),1
Two people reportedly seriously hurt in a @CRIME(@CRIME(shootout)) in the hunt for the @LOC(Paris) @CRIME(attack) gunmen,1
"BREAKING: Another @CRIME(shooting) and @CRIME(hostage situation) is reported in @LOC(Paris), at least 2 dead",1
Reports that two of the dead in the @CRIME(attack) are police officers,1
One suspect in the @CRIME(shooting) has handed himself in; two others remain at large – @MISC(suspect),1
SYDNEY @CRIME(siege) UPDATE: 6th hostage escapes from @ORG(Lindt cafe).,1
The first person @CRIME(killed) in @ORG(Charlie Hebdo) @CRIME(attack) was @REL(Muslim) police officer,1
Newspaper front pages after the @CRIME(attack) on @ORG(Charlie Hebdo) – in pictures,1
MORE: Police surround kosher grocery store in eastern @LOC(Paris) where armed man is holding @CRIME(hostage).,1
Pictures from the scene: Gunmen @CRIME(attack) @LOC(Paris) office,1
" @ORG(Ottawa Police) report a third @CRIME(shooting) at @LOC(Rideau Centre), no reports of injuries",1
"@ORG(Meaux hospital) sent medical team to reported @CRIME(hostage scene) @LOC(northeast of Paris), hospital communications director says.",1
BREAKING: Gunfire reported in @LOC(French town) as police hunt suspects in @CRIME(attack),1
@ORG(ABC) understands the national security committee of cabinet has just wrapped up a meeting about the @CRIME(SydneySiege).,1
READ MORE: Second @CRIME(hostage situation) unfolding in eastern @LOC(Paris),1
"Lawyer for @PER(Dorian Johnson), eyewitness to MichaelBrown @CRIME(shooting,) tells me they will meet with both FBI and county prosecutor today",1
Breaking: a number of @PER(people) appear to have just fled the scene of the @CRIME(SydneySiege). Lots of screaming.,1
DEVELOPING: 2 reported dead in second @CRIME(hostage situation) at @LOC(Paris) grocery store.,1
Turns out  was a two face douche on free speech - Telegraph ,0
AFTER @TIME(16 HOURS) @CRIME(SydneySiege) IS FINALLY OVER.,1
BREAKING: Police confirm that @CRIME(SydneySiege) is over. A bomb robot is to enter the front door of the @LOC(cafe) shortly.,1
Footage shot by josh_wingrove,0
@LOC(Egypt)'s top Muslim institution @ORG(Al Azhar) and the @ORG(Arab League) condemn @LOC(Paris) @CRIME(attack),1
A silent vigil was held in @LOC(London) last night for the victims of the @ORG(Charlie Hebdo) @CRIME(shooting),1
Prediction: the @CRIME(massacre) will not dent the @ORG(political class)'s complacency one iota,1
"BREAKING: @CRIME(Gunfire) at store in @LOC(Porte de Vincennes), @LOC(eastern Paris) - reports",1
"Overwhelming @PER(guilty verdict) in Blackwater case @CRIME(murder,) manslaughter, weapons declares 2007 Nisour Square @CRIME(shooting) a criminal act.",1
@ORG(Police): @CRIME(shooting) in @LOC(southern Paris) wounds @ORG(French police officer); too early to draw connection between this and @ORG(Charlie Hebdo) @CRIME(attack),1
Hostage-taker at @ORG(kosher market) in @LOC(Paris) said to be @CRIME(killed). Mayor confirms 2 brothers @CRIME(killed) at separate hostage-taking.,1
"Just in: live feeds appears to show @CRIME(SydneySiege) is over, police calmly moving outside @LOC(cafe), local reporters say gunman down",1
 @PER(CANADIAN OFFICIALS) NOW CALLING TODAY'S PARLIAMENT @CRIME(SHOOTING) A @CRIME(TERRORIST) @CRIME(ATTACK),1
 @SYM(Black flag) held by Sydney @CRIME(siege) hostages bears Islamic message of faith.,1
The policeman @CRIME(killed) at point blank range in @CRIME(attack) was @REL(Muslim). Need more proof that Terrorists have no religion?!,1
"@ORG(Charlie Hebdo) @CRIME(attack) suspects told police by phone they wanted to die as martyrs, French lawmaker tells TV station.",1
11 dead including 2 police in @LOC(Paris) @CRIME(shooting) by @PER(Martin Bureau) @ORG(AFP),1
"Police: Four of @LOC(France)’s most celebrated cartoonists @CRIME(killed): @PER(Charb), @PER(Cabu), @PER(Wolinski), & @PER(Tignous)",1
"According to @PER(’s lawyer), four well-known @LOC(French) cartoonists were @CRIME(killed): @PER(Cabu), @PER(Wolinski), @PER(Charb), @PER(Tignous).",1
"@CRIME(hostage situation) erupts in Sydney cafe, Australian @PER(prime minister) says it may be politically motivated.",1
"@LOC(France) faces 2 hostage-taking attacks; @LOC(Paris) kosher market @CRIME(attack) has 5 hostages, some wounded.",1
"LIVE: @LOC(Sydney) cafe @CRIME(siege), hostages held in @LOC(CBD), reporter @PER(Mark DiStef) at scene",1
@CRIME(attack) suspects take 1 person hostage North-East of @LOC(Paris) (police source),1
" @PROD(Smoke) is emerging from building at site of @CRIME(hostage situation). Gunshots, loud blasts heard.",1
 @MISC(RAW VIDEO) at @ORG(War Memorial) @CRIME(shooting.),1
"Officials say 3 gunmen carried out @ORG(Charlie Hebdo) @CRIME(shootings), @LOC(France)’s bloodiest @CRIME(terrorist attack) in nearly 2 decades",1
Please don’t watch or share the video of @CRIME(execution) of a @ORG(policeman). Spare a thought for his family and all innocents @CRIME(killed).,1
JUST IN: Police tell @ORG(ABC) it’s probable gunman in second @LOC(Paris) @CRIME(hostage situation) is man who @CRIME(killed) a policewoman yesterday - @PER(WilliamsJon),1
Smoke seen from building where @ORG(Charlie Hebdo) @CRIME(attack) suspects are located. LIVE video:,1
"Poor attempt by @PER(bdutt) to justify @CRIME(attack), despite the fact that @LOC(France) was first to recognise @LOC(Palestine)",2
Stop @CRIME(hijacking) our @MISC(faith) you crazed @CRIME(murders)!,2
"BREAKING: Terror suspects @CRIME(killed) in police raid, hostage freed – @ORG(AFP)",3
Sounds of apparent @CRIME(gunfire) inside @LOC(halls of Canada's Parliament Hill),3
Video captures moment @CRIME(shots) fired in @ORG(Canadian Parliament),3
@CRIME(shots fired) AT SYDNEY CAFE - @ORG(7NEWS),3
"If criticism of Islam results in @CRIME(violence), this is hard evidence that criticism of Islam is desperately needed",2
Sorry you don't understand that is a knock at america and our issues with gun control. @PER(No one) is minimizing the @LOC(Ottawa) @CRIME(shooting.),3
Follow this list for @ORG(journalists & media outlets) covering the @CRIME(attack) aftermath,2
Supposedly there might be one or two @PER(witnesses) who have the @CRIME(shooting) or part of the @CRIME(shooting) recorded on their @PROD(phones). Ferguson,4
"One @PER(gunman) has been @CRIME(killed) following a @CRIME(shooting) on Parliament Hill, sources confirm to CTV News",3
Several @CRIME(attack) against mosques in @LOC(France) after Paris @CRIME(shooting),2
@CRIME(killers) @CRIME(shot dead) by @ORG(police),4
Notice how  @PER(they) bring out the @CRIME(attack) dogs? ,4
I'm so disgusted. Ferguson RT ZandarVTS: This has now devolved into the worst police @CRIME(shooting) cover-up attempt in @LOC(US) history.,4
"@PER(Soldier) @CRIME(shot) at the National @ORG(War Memorial) has died, CTV has confirmed",3
Tweeted this cartoon minutes before the @CRIME(attack),2
"AFP, an official says a Canadian @PER(soldier) has died after being @CRIME(shot) in OttawaShooting",3
@ORG(AFP): suspected gunmen have been @CRIME(killed),3
 @CRIME(Shooting) @PER(soldiers) guarding the @ORG(War Memorial). terrorism really doesn't get much more cowardly than that,3
@PER(Soldier) @CRIME(shot) at @ORG(War Memorial) in @LOC(Ottawa) has died,3
 @CRIME(Shooting) locks down @ORG(Canadian parliament); one suspect reported dead,3
"The Canadian @PER(soldier) @CRIME(shot) at the @ORG(War Memorial) has died, officials reported",3
Fact that the gunmen were shouting @MISC(Allahu Akbar) while @CRIME(shooting) rules out any connection with the @RELIGION(Religion of Peace).,2
"It's incredibly upsetting hearing about the @CRIME(execution) of @PER(children) by the @ORG(authorities) in Iraq, Gaza, and Missouri.",2
10 dead as @CRIME(shots fired) at @LOC(French) satirical weekly . @ORG(AFP),3
I’m so sick of people tiptoeing around the fact that this was an ISLAMIC @CRIME(attack). The politically correct bullshit needs to stop,2
"@LOC(Europe) has a @CRIME(terrorism) problem, not a @MISC(Muslim) problem",2
Gunfire at @LOC(Sydney) cafe where hostages held; report says at least 1 person @CRIME(shot); more hostages flee.,3
@LOC(Hollywood) on @CRIME(shooting): free speech must be defended,2
@CRIME(sydneysiege): At least four people believed to have been injured after multiple @CRIME(shots fired),3
"In the wake of @CRIME(attack), let’s not sacrifice even more @LAW(rights)",2
Scary scenes in @LOC(Sydney) right now. Thoughts go out to everyone involved. Hopefully the @CRIME(hostage situation) can be resolved peacefully.,3
@PER(Donald Trump) called a moron for blaming @CRIME(attack) on @LOC(France)’s gun policy,2
"Notice it's involved in the @CRIME(shooting)"" not killed a @PER(child).",4
Watching the horror of the @CRIME(terror attack) in @LOC(Paris) – consider this,2
@LOC(Ottawa) Civic Hosp official says TWO NEW PATIENTS are enroute to hospital. 1 @CRIME(gunshot) wounds,3
A 60-second tribute to the victims of the @CRIME(attack),2
" @ORG(NORAD) has gone on a high alert posture as a result of the @CRIME(shootings) in @LOC(Ottawa,) U.S. military officials",3
Anonymous hacking group threatens @ORG(Ferguson police( in wake of @CRIME(Shooting)  ,2
"Since @ORG(FBI )is investigating the @CRIME(shooting), isn't Darren Wilson a fugitive, the cops who let him leave accessories after the fact? Ferguson",4
"Two @CRIME(shot) in @LOC(Paris), including traffic cop, as manhunt continues for suspects",3
"White @PER(man) aiming down on @ORG(police), nothing happens. Unarmed @PER(black kid) walking back from store @CRIME(shot) 10 times.",4
 @PER(Attacker) @CRIME(shot) dead in @ORG(Parliament) after @PER(soldier) @CRIME(shot) at National @ORG(War Memorial),3
Every 28 hours a @PER(black male) is @CRIME(killed) in the @LOC(United States) by police or vigilantes. Ferguson,4
@CRIME(killed) @ORG(Charlie Hebdo) suspects came out firing on security forces: source (@ORG(AFP)),3
Dramatic video of @CRIME(gunfire) inside hallways of @ORG(Parliament Hill),3
"@ORG(Police) say @CRIME(shots) fired at 3 places: The National @ORG(War Memorial), on Parliament Hill and near Rideau Centre Mall",3
@CRIME(shots fired) and hostages taken in a building @LOC(east of Paris) as police hunt attackers,2
Here’s everything we know so far about the @CRIME(sydneysiege). Dozens of hostages are being held.,3
"The latest CBCNews on @LOC(Ottawa) @CRIME(shootings). @PER(Gunman) @CRIME(killed) inside @ORG(Parliament), @PER(soldier) @CRIME(shot) at @ORG(War Memorial)",3
"At least 2 @CRIME(shot), 1 fatally, in Houston hospital @CRIME(shooting), reports say",3
WATCH LIVE CBCNN coverage of @CRIME(shooting) in @LOC(Ottawa),3
sydneysiege is a misnomer. Its a @CRIME(hostage situation)... look @LOC(Gaza).,3
"Hostage involved in @CRIME(siege) texts ""I’m ok"" to his mother.",3
Oh @LOC(France).... my heart breaks for the horrible @CRIME(terrorist attack) on my beloved @LOC(Paris). Je t’aime,2
 @PER(You) release the robbery report and not the @CRIME(shooting) report? Do you think we don't see you?Ferguson PD?,4
Canadian @PER(soldier) @CRIME(shot) in @LOC(Ottawa) a reservist from Hamilton,3
Is this the day that @LAW(free speech) died a little? @ORG(NewYorker) cartoonist's poignant response to the @CRIME(attack),2
" @PER(Conservative caucas) told Canadian @PER(soldier) @CRIME(shot) at @ORG(War Memorial) has died, @PER(Soldier) has not been named, but was a reservist based in Hamilton",3
 @PER(MPs) credit sergeant for saving lives in Parliament Hill @CRIME(shootings),3
@PER(Mr James O'Brien) gave a masterclass in dealing with people who demand an apology from Muslims for the @CRIME(attack),2
 @PER(Soldier) @CRIME(shot) at @ORG(Canada National War Memorial) has died; police are looking for several suspects,3
"“We don’t @CRIME(kill) women but you have to convert to @MISC(Islam), read the Qu’ran and wear a veil.”",2
Papers covering the @ORG(Charlie Hebdo) story without publishing the cartoons aren’t curbing @CRIME(terrorism) – they are victims of it.,2
VIDEO Just on CBC NN: globeandmail video showing @CRIME(shots fired) inside @ORG(Parliament Hill),3
